age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,4,50341,12,14,4,12,1,4,0,0,0,20,39,0
28,7,239130,15,10,0,8,4,4,1,0,0,40,39,0
36,6,160120,9,13,2,12,0,3,1,0,0,45,0,0
37,7,202139,9,13,4,10,1,4,0,0,0,20,39,0
45,4,187730,9,13,4,10,3,4,1,0,0,40,39,0
63,4,169983,1,7,6,12,1,4,0,2176,0,30,39,0
61,6,48846,10,16,2,10,0,4,1,0,0,55,39,1
49,5,330874,15,10,2,12,0,4,1,0,0,70,39,1
36,4,232874,9,13,2,13,0,4,1,0,0,40,39,0
31,4,374833,3,2,2,6,0,4,1,0,0,40,26,0
24,4,113466,11,9,4,12,1,4,1,0,0,40,39,0
18,0,201871,2,8,4,0,3,4,1,0,0,7,39,0
21,0,176356,15,10,4,0,3,4,0,0,0,10,11,0
27,1,46442,9,13,4,11,1,4,0,0,0,35,39,0
36,4,410034,7,12,2,3,0,4,1,0,0,45,39,0
42,0,195124,11,9,2,0,0,4,1,0,0,60,6,0
83,5,272248,11,9,0,12,1,4,1,0,0,20,39,0
48,2,125892,12,14,2,4,0,4,1,0,0,40,39,1
77,2,144608,11,9,2,4,0,4,1,0,0,6,39,0
38,4,298841,11,9,0,1,3,4,0,0,0,40,39,0
30,4,243841,11,9,0,8,2,1,0,0,0,40,35,0
34,4,116371,11,9,0,8,1,4,0,0,0,38,39,0
37,5,126675,9,13,4,4,3,4,1,0,0,40,39,0
75,6,213349,11,9,2,5,0,4,1,0,0,20,39,0
55,4,325007,7,12,2,13,0,4,1,0,0,25,39,0
25,2,227886,9,13,2,1,0,4,1,0,0,40,39,0
39,5,180804,11,9,2,4,0,4,1,0,0,40,39,1
50,4,174102,11,9,0,3,3,4,1,0,0,40,33,0
49,6,181307,14,15,2,10,0,4,1,15024,0,65,39,1
36,4,172104,14,15,4,10,1,3,1,0,0,40,19,1
32,4,387270,11,9,2,12,5,4,0,0,0,40,39,1
37,5,593246,9,13,4,8,1,4,0,0,0,50,39,1
69,0,323016,9,13,2,0,0,4,1,99999,0,40,39,1
28,4,163265,6,5,2,12,0,4,1,4508,0,40,39,0
44,4,225263,15,10,0,12,4,4,0,0,1408,46,39,0
42,7,367292,15,10,2,11,0,4,1,0,0,40,39,1
32,4,111883,7,12,2,10,0,4,1,0,0,40,39,0
60,4,182343,2,8,2,6,0,4,1,0,0,40,39,0
25,4,50103,11,9,4,12,4,4,0,0,0,40,39,0
21,7,38251,15,10,4,13,3,4,0,0,0,20,39,0
59,2,165695,15,10,2,3,0,4,1,0,0,40,39,0
17,0,143331,1,7,4,0,3,4,1,0,0,40,39,0
67,8,137192,11,9,2,1,0,1,1,0,0,12,30,0
35,6,97277,14,15,2,10,0,4,1,0,0,65,39,1
42,4,344624,11,9,2,14,0,4,1,0,1902,50,39,1
27,4,130386,15,10,4,8,3,4,0,0,0,40,39,0
33,4,317660,15,10,2,3,0,4,1,0,0,40,39,1
38,4,357173,11,9,2,3,0,4,1,0,0,40,39,0
28,4,202206,11,9,2,7,0,4,1,0,0,50,33,0
49,4,253973,0,6,4,4,1,4,0,0,0,40,39,0
27,4,185647,11,9,2,7,0,4,1,0,0,50,39,1
34,0,133278,2,8,5,0,4,2,0,0,0,53,39,0
29,4,243660,11,9,2,7,0,4,1,0,0,50,39,1
30,4,131699,11,9,0,14,1,4,1,0,0,40,39,0
40,4,48087,11,9,2,12,0,4,1,7298,0,45,39,1
45,4,242391,9,13,2,4,0,4,1,0,0,60,39,1
29,4,40083,10,16,4,10,1,4,1,0,0,40,2,0
34,4,135304,15,10,2,3,0,4,1,0,0,45,39,0
44,4,197462,11,9,2,7,0,4,1,0,0,40,39,0
70,4,142851,6,5,2,4,0,4,1,0,0,18,39,0
37,4,386461,4,3,0,7,4,4,1,0,0,45,26,0
22,4,103277,7,12,4,1,3,4,0,0,0,20,39,0
35,7,223725,7,12,2,10,0,4,1,0,0,65,39,0
29,4,251526,15,10,2,13,5,4,0,0,0,20,39,0
35,4,169638,15,10,0,12,4,4,0,0,0,36,39,0
35,4,116369,11,9,4,3,1,4,1,0,0,40,39,0
63,6,174181,9,13,2,10,0,4,1,0,0,20,39,0
32,7,104509,11,9,0,8,1,4,0,0,0,25,39,0
48,4,196107,11,9,0,1,1,4,0,0,0,30,39,0
29,4,163708,9,13,2,1,5,1,0,0,0,45,39,1
31,2,187689,9,13,2,10,0,4,1,0,0,40,39,0
55,5,182273,15,10,2,12,0,4,1,0,0,40,39,0
37,4,160035,11,9,2,3,0,4,1,0,0,40,39,0
30,4,374454,11,9,0,14,3,2,1,0,0,40,39,0
35,4,338948,11,9,0,3,4,2,1,0,0,40,39,0
39,4,347491,1,7,0,3,1,4,1,0,1876,46,39,0
46,5,216414,12,14,2,12,0,4,1,0,1977,60,39,1
38,4,204527,11,9,2,3,0,4,1,0,0,50,39,0
28,4,119128,7,12,2,7,0,4,1,0,0,40,39,0
24,4,84319,15,10,4,7,1,4,1,0,0,40,39,0
43,4,174524,11,9,2,7,0,4,1,0,0,40,39,1
23,4,107801,15,10,4,1,3,4,0,0,1617,25,39,0
38,4,219757,11,9,2,14,0,4,1,0,0,40,39,0
62,4,257277,11,9,6,1,1,4,0,0,0,38,39,0
29,0,95108,11,9,4,0,1,4,1,0,0,40,39,0
27,2,118235,15,10,2,10,0,3,1,0,0,40,39,0
41,4,223062,15,10,5,8,1,2,1,0,0,40,39,0
36,4,176335,15,10,4,14,1,4,1,0,0,40,39,0
34,4,188798,11,9,5,1,4,4,0,0,0,32,39,0
47,4,34307,15,10,5,8,1,4,0,0,0,35,39,0
38,6,43712,1,7,2,4,0,4,1,0,1887,45,39,1
37,4,59313,15,10,5,8,1,2,1,0,0,40,0,0
27,0,173800,12,14,4,0,4,1,1,0,0,20,36,0
40,4,126868,11,9,0,7,1,2,1,0,0,40,39,0
32,4,324284,11,9,2,3,0,4,1,0,0,40,39,0
56,4,227972,12,14,2,10,0,4,1,15024,0,48,11,1
35,4,261012,15,10,3,1,1,2,0,0,0,40,39,0
27,4,153475,7,12,0,4,1,4,0,0,0,45,39,0
23,4,67311,9,13,4,4,3,4,0,0,0,40,2,0
27,4,104017,9,13,2,10,5,4,0,0,1628,50,39,0
19,4,235849,11,9,4,14,3,4,1,0,0,35,39,0
28,4,216013,11,9,4,3,1,4,1,0,0,40,39,0
40,4,215596,9,13,3,8,1,3,1,0,0,40,26,0
40,4,353432,0,6,0,7,1,4,0,0,0,35,39,0
38,2,172855,9,13,2,10,5,2,0,0,1887,40,39,1
50,5,293196,11,9,2,4,0,4,1,7298,0,40,39,1
71,2,161342,11,9,0,4,4,4,0,0,0,3,39,0
61,4,355645,6,5,2,7,0,2,1,0,0,20,38,0
59,4,139344,15,10,2,1,5,4,0,0,0,40,39,1
41,4,160837,1,7,3,7,1,4,1,0,0,40,13,0
35,4,270572,9,13,0,10,1,4,0,0,0,40,39,1
60,4,165441,5,4,0,7,4,4,0,0,0,40,39,0
51,6,168539,11,9,2,5,0,4,1,0,0,84,39,0
27,4,186454,9,13,4,10,1,1,1,13550,0,40,39,1
56,4,250517,8,11,2,3,0,4,1,0,0,45,39,0
21,4,119704,15,10,4,12,4,4,0,0,0,35,39,0
66,6,51687,9,13,2,12,0,4,1,0,0,20,39,0
23,6,188925,11,9,2,6,3,4,1,0,0,40,39,0
24,4,280960,11,9,2,7,5,4,0,0,0,24,39,0
54,1,151135,9,13,2,4,0,4,1,0,0,40,39,1
20,4,147884,11,9,4,1,3,4,0,0,0,40,39,0
30,4,169841,11,9,0,12,1,4,0,0,0,25,39,0
23,4,307149,9,13,4,10,3,4,0,0,0,25,39,0
23,7,96748,15,10,4,10,3,4,1,0,0,10,39,0
78,4,105586,4,3,2,14,0,1,1,0,0,36,39,0
43,6,207578,10,16,2,10,0,4,1,0,0,42,39,1
42,7,74334,12,14,2,1,0,0,1,0,0,40,39,1
75,0,260543,0,6,6,0,2,1,0,0,0,1,3,0
62,5,234738,9,13,2,4,0,4,1,5013,0,50,39,0
33,4,203463,11,9,0,8,3,4,0,0,0,40,39,0
43,5,240504,15,10,2,4,0,4,1,0,0,70,39,1
47,4,112362,0,6,2,12,0,4,1,0,0,40,39,0
24,4,199698,7,12,2,6,0,4,1,0,0,48,39,0
34,4,252646,15,10,2,10,0,4,1,7298,0,50,39,1
33,4,109282,5,4,4,6,1,4,1,0,0,40,39,0
47,4,331650,11,9,2,1,5,4,0,0,0,40,39,1
77,6,101575,2,8,0,14,1,4,1,0,0,12,39,0
47,5,173783,9,13,2,12,0,4,1,15024,0,60,39,1
21,4,203924,15,10,4,1,1,4,1,2597,0,45,39,0
20,4,197767,15,10,4,12,1,2,0,0,0,36,39,0
32,4,144949,11,9,2,12,0,4,1,0,0,40,39,1
43,4,155106,7,12,0,3,1,4,1,0,2444,70,39,1
39,4,205997,15,10,2,12,5,4,0,0,0,21,39,0
65,4,192133,11,9,2,3,0,4,1,2290,0,40,12,0
35,4,208378,2,8,5,7,4,4,0,0,0,40,39,0
72,4,131699,15,10,6,1,1,4,0,0,0,6,39,0
49,7,336509,0,6,2,8,0,4,1,0,0,40,39,0
21,4,96178,11,9,4,8,3,4,0,0,0,40,39,0
43,4,293305,9,13,2,12,0,4,1,0,1887,40,39,1
35,4,38245,15,10,2,3,0,4,1,0,0,60,39,0
29,7,108432,12,14,4,10,1,4,1,0,0,40,39,0
29,4,49087,8,11,2,6,0,4,1,0,0,40,39,0
30,4,361742,15,10,2,4,0,4,1,0,0,50,39,0
43,4,67339,9,13,4,7,1,4,1,0,0,15,39,0
37,4,80303,15,10,2,13,0,4,1,0,0,40,39,1
46,2,354962,11,9,2,7,0,2,1,0,0,40,39,0
22,0,153131,15,10,4,0,3,4,1,0,0,40,39,0
26,2,211497,15,10,2,10,0,4,1,0,0,40,39,0
66,0,93318,11,9,6,0,4,4,0,0,0,40,39,0
20,4,227594,11,9,4,8,3,4,0,0,0,40,39,0
64,4,96076,12,14,2,10,0,4,1,0,0,40,39,1
43,0,478972,11,9,2,0,0,4,1,0,0,50,39,0
38,4,239397,5,4,2,3,0,4,1,0,0,36,26,0
78,4,180239,12,14,6,3,4,1,1,0,0,40,35,0
31,6,175509,11,9,0,13,1,4,1,0,0,60,39,0
58,4,129786,11,9,2,7,0,4,1,0,0,40,39,0
56,6,144351,11,9,2,14,0,4,1,0,0,90,39,0
19,4,118306,11,9,4,6,3,4,1,0,0,40,39,0
62,4,69867,9,13,2,10,0,4,1,0,0,55,39,1
49,4,94342,9,13,2,3,0,4,1,0,0,60,39,0
39,2,164156,7,12,0,8,4,4,0,0,0,55,39,0
54,2,190333,11,9,2,11,0,4,1,0,0,40,39,0
47,4,252079,9,13,2,7,0,4,1,7688,0,44,39,1
50,2,173224,12,14,2,10,5,4,0,0,0,40,39,0
18,4,436163,1,7,4,10,3,4,1,0,0,20,39,0
52,4,104501,15,10,2,10,0,4,1,0,0,40,11,1
26,4,159759,9,13,4,8,3,4,1,0,0,40,39,0
25,4,188767,7,12,4,4,1,4,1,0,0,45,39,0
21,4,34310,8,11,2,3,0,4,1,0,2603,40,39,0
18,6,304699,0,6,4,3,3,4,1,0,0,40,9,0
40,7,377018,9,13,2,10,0,4,1,0,0,60,39,1
31,4,173858,11,9,2,7,2,1,1,0,1902,40,3,0
35,4,332588,11,9,0,8,4,4,0,0,0,30,39,0
51,5,335902,15,10,2,3,0,4,1,0,1672,55,39,0
33,4,103596,8,11,2,14,0,4,1,0,0,40,39,0
27,4,401723,11,9,4,1,1,2,0,0,0,40,39,0
34,7,117503,9,13,2,1,0,4,1,0,0,20,22,0
18,4,478380,1,7,4,12,3,4,0,0,0,25,39,0
35,6,128876,5,4,2,5,0,4,1,0,0,40,39,0
29,4,190539,9,13,4,4,1,4,1,0,1590,50,39,0
50,4,378747,11,9,2,14,0,2,1,0,0,40,39,0
66,2,54826,8,11,6,10,1,4,0,0,0,20,39,0
27,4,207631,4,3,4,7,1,4,0,0,0,52,26,0
34,4,133122,9,13,2,4,0,4,1,0,0,40,39,0
29,4,253262,15,10,4,3,1,4,0,0,0,40,39,0
46,5,62546,10,16,5,10,1,4,1,0,0,35,39,0
25,4,200318,11,9,2,14,0,4,1,0,0,60,39,0
47,4,186157,11,9,2,6,0,4,1,0,0,40,39,0
59,4,169133,11,9,2,3,0,4,1,0,0,45,39,0
32,4,105650,11,9,2,4,5,4,0,0,0,50,39,1
27,4,377680,8,11,4,12,1,4,1,0,0,50,39,0
50,7,24790,11,9,2,6,0,4,1,0,0,40,39,0
38,4,411797,8,11,0,1,4,4,0,0,0,40,39,0
20,4,203914,2,8,4,8,3,4,0,0,0,25,39,0
40,4,326310,15,10,2,3,0,4,1,0,0,44,39,0
24,4,88126,11,9,4,3,1,4,1,0,0,40,39,0
22,4,208946,15,10,4,12,3,4,1,0,0,40,39,0
61,1,178312,15,10,2,10,0,4,1,0,0,40,39,0
38,4,107164,15,10,2,4,0,4,1,0,0,55,39,1
50,4,81253,11,9,2,8,5,1,0,0,0,30,39,0
59,4,247187,11,9,0,1,1,4,0,0,0,40,39,0
35,4,356838,15,10,2,13,0,4,1,2829,0,55,31,0
26,0,167835,9,13,2,0,5,4,0,0,0,20,39,0
27,4,149624,15,10,2,1,0,4,1,0,0,30,39,0
25,4,67240,9,13,4,10,3,4,1,0,0,35,39,0
18,4,187240,1,7,4,6,3,4,1,0,0,18,39,0
53,4,29658,11,9,2,3,0,4,1,0,0,40,39,1
38,4,79483,11,9,0,1,1,4,0,0,0,45,39,0
56,4,170148,11,9,0,3,4,2,1,0,0,40,39,0
36,4,211022,8,11,0,10,1,4,1,0,0,40,39,1
47,6,121124,9,13,2,12,0,4,1,0,0,40,39,1
54,4,74660,9,13,0,10,4,4,1,0,0,40,2,1
42,4,178537,11,9,4,8,1,4,0,0,0,24,39,0
47,6,165039,15,10,4,8,4,2,0,0,0,40,39,0
42,4,99203,11,9,5,3,1,4,1,3325,0,40,39,0
27,4,399123,11,9,4,6,2,2,1,0,1719,40,39,0
42,4,317078,11,9,0,7,1,2,1,0,0,40,39,0
42,7,436006,15,10,2,1,0,2,1,0,0,40,39,0
26,4,195105,11,9,4,12,1,3,1,0,0,40,39,0
30,4,247328,11,9,5,11,1,4,1,0,0,40,39,1
41,4,149102,11,9,3,3,1,4,1,0,0,40,31,0
35,6,199753,15,10,2,8,0,4,1,0,0,60,39,0
20,4,161962,15,10,4,1,3,4,0,0,0,16,39,0
44,4,29762,11,9,0,14,1,4,1,0,0,68,39,0
37,2,130805,7,12,2,11,0,4,1,0,0,99,39,1
32,4,26803,15,10,2,7,0,4,1,0,0,84,39,1
66,7,102640,11,9,6,10,4,2,0,0,0,35,39,0
24,4,321435,9,13,2,5,0,4,1,0,0,35,39,1
69,0,171050,11,9,6,0,1,4,0,0,0,9,39,0
33,4,183845,11,9,2,8,5,4,0,0,0,38,8,0
48,4,332884,7,12,0,3,1,4,1,0,0,40,39,0
48,4,192779,15,10,0,3,1,4,1,0,0,40,39,0
49,4,209057,9,13,2,12,0,4,1,0,0,60,39,1
40,4,201734,15,10,4,6,1,4,1,0,0,48,39,0
60,4,226949,11,9,0,1,4,4,0,0,0,37,39,0
48,6,229328,2,8,6,12,4,1,0,0,0,40,35,0
47,4,70943,11,9,2,7,0,4,1,5178,0,40,39,1
45,6,213140,15,10,2,3,0,4,1,7688,0,45,39,1
22,4,137510,15,10,4,1,3,4,1,0,0,40,39,0
19,4,175820,1,7,4,6,3,4,1,0,0,25,39,0
17,4,167878,1,7,4,8,3,4,1,0,0,20,39,0
25,0,122745,11,9,4,0,3,4,1,0,1602,40,39,0
42,4,269028,10,16,2,10,0,4,1,0,0,40,10,0
23,4,224115,9,13,4,10,1,4,0,0,0,30,39,0
21,0,204226,15,10,4,0,4,4,0,0,0,35,39,0
21,4,329174,11,9,4,13,1,4,1,4865,0,40,39,0
33,4,424719,9,13,0,4,1,4,0,0,0,40,39,0
37,4,120074,11,9,4,14,1,4,1,0,0,40,39,0
49,6,126268,9,13,2,3,0,4,1,0,0,50,39,0
47,4,323798,14,15,2,10,0,4,1,15024,0,55,39,1
60,4,135470,4,3,2,3,0,4,1,0,0,40,26,0
38,4,278924,9,13,4,5,1,4,1,0,0,40,39,0
36,4,114366,7,12,2,4,0,4,1,0,0,50,39,0
60,6,282660,5,4,2,3,0,4,1,0,0,40,39,0
21,4,164991,11,9,0,12,4,0,0,0,0,38,39,0
48,2,144122,12,14,0,10,1,4,0,0,0,40,39,1
22,6,361280,9,13,4,10,3,1,1,0,0,20,19,0
51,4,168660,11,9,2,4,0,4,1,0,0,50,39,0
44,4,144778,15,10,5,4,1,4,1,0,0,45,39,1
62,6,171315,9,13,2,10,0,4,1,0,0,60,39,1
24,4,285457,11,9,4,8,1,4,1,0,0,40,39,0
22,4,199555,15,10,4,5,3,4,1,0,0,25,39,0
27,4,57092,11,9,0,3,1,4,1,0,0,45,39,0
30,4,509500,9,13,4,13,1,4,0,4787,0,45,39,1
44,5,277788,1,7,2,12,0,4,1,0,0,60,32,1
30,4,87054,11,9,2,3,0,4,1,0,0,50,39,0
20,4,38455,0,6,4,8,1,4,1,0,0,40,39,0
43,1,19914,15,10,6,4,4,0,0,0,0,15,39,0
27,4,34701,9,13,4,8,1,4,1,0,0,40,39,0
34,4,124827,0,6,2,14,0,4,1,0,0,80,39,0
26,4,189219,7,12,4,1,1,4,0,0,0,8,39,0
36,4,297335,9,13,4,12,1,1,0,0,0,50,3,0
47,4,139145,15,10,0,1,1,4,0,0,0,60,39,0
64,6,113929,11,9,2,12,0,4,1,0,0,35,39,0
26,4,252563,9,13,4,4,1,4,0,0,0,40,39,0
53,4,276369,11,9,2,4,0,4,1,0,0,45,39,0
39,4,114591,15,10,5,10,4,4,0,0,0,40,39,0
41,4,180572,9,13,0,10,1,4,0,0,0,50,39,1
42,4,287129,9,13,0,10,1,2,1,0,0,40,39,0
46,4,30111,11,9,2,4,0,2,1,0,0,40,39,1
31,4,168981,11,9,2,1,3,4,0,0,0,38,39,0
19,4,35865,15,10,4,6,1,4,0,0,0,35,39,0
25,4,117589,7,12,4,1,1,4,0,0,0,40,39,0
24,4,228424,11,9,4,6,2,2,1,0,0,40,39,0
53,4,470368,7,12,0,1,4,4,0,0,0,48,39,0
49,4,140826,12,14,2,4,0,1,1,99999,0,50,0,1
29,4,306420,11,9,2,3,0,4,1,0,0,45,39,1
28,4,141957,9,13,2,10,0,4,1,0,0,50,39,0
66,6,190160,14,15,2,10,0,4,1,0,0,20,39,0
40,7,86912,10,16,2,10,0,4,1,0,0,50,39,1
22,4,285775,8,11,4,3,3,4,1,0,0,40,39,0
24,4,215251,9,13,4,4,1,4,0,0,0,50,39,0
57,4,84888,11,9,2,14,0,4,1,0,0,50,39,0
21,4,229826,15,10,2,7,0,4,1,0,0,20,39,0
42,4,192569,14,15,0,10,1,4,0,0,0,39,39,1
44,2,208528,7,12,2,5,0,4,1,0,0,30,39,0
30,4,101283,15,10,4,8,1,4,0,0,0,40,39,0
60,4,56248,15,10,2,12,0,4,1,0,0,40,39,0
44,4,201908,11,9,2,14,0,4,1,5013,0,40,39,0
24,7,155775,11,9,2,13,0,4,1,0,0,40,39,0
39,4,163237,11,9,2,3,0,4,1,0,0,60,39,0
43,4,245842,11,9,2,7,0,4,1,0,0,44,26,0
56,5,75214,14,15,2,10,0,4,1,0,0,32,39,1
67,4,220283,11,9,0,12,1,4,0,0,0,20,39,0
63,4,209790,11,9,2,3,0,4,1,0,0,40,39,1
24,4,449432,2,8,2,3,0,4,1,0,0,40,39,0
62,1,209433,11,9,2,1,0,2,1,0,0,40,39,0
37,2,264503,11,9,2,11,0,4,1,0,0,40,39,0
20,4,215495,15,10,4,1,3,4,0,0,0,40,26,0
25,0,181528,11,9,2,0,5,4,0,0,0,25,39,0
61,4,147845,5,4,2,14,0,4,1,0,0,31,39,0
73,4,284680,11,9,0,8,1,4,0,0,0,20,39,0
32,4,179415,0,6,2,6,2,4,1,0,0,40,39,0
38,2,73715,15,10,2,11,0,4,1,0,0,60,39,1
33,4,114691,11,9,2,3,0,4,1,0,0,50,39,0
36,4,187847,9,13,2,4,0,4,1,7688,0,40,39,1
47,6,59987,11,9,2,14,0,4,1,0,2002,42,39,0
51,0,81169,11,9,5,0,4,4,0,0,0,38,39,0
35,4,22055,15,10,2,10,0,0,1,0,0,60,39,0
24,6,32921,11,9,4,12,1,4,1,0,0,40,39,0
22,4,138504,15,10,4,1,4,2,0,0,0,30,39,0
62,5,24050,11,9,6,12,1,4,0,0,0,15,39,0
57,4,141570,12,14,2,4,0,2,1,0,1977,40,39,1
20,4,129024,15,10,4,8,3,4,0,0,0,25,39,0
20,4,187158,11,9,4,7,3,4,0,0,0,40,39,0
22,4,190968,15,10,2,3,0,4,1,2407,0,40,39,0
23,4,223019,15,10,2,1,5,4,0,0,0,40,39,0
26,4,76996,15,10,4,7,1,2,0,0,0,38,39,0
43,4,209894,15,10,0,8,4,4,0,0,0,38,39,0
18,4,141918,11,9,4,6,3,4,1,0,0,22,39,0
47,4,107460,11,9,5,4,4,4,0,0,0,37,39,0
34,6,173201,12,14,4,10,3,4,1,0,0,50,5,0
63,2,214275,11,9,0,8,4,2,0,0,0,55,39,0
35,4,128876,15,10,2,3,0,4,1,0,0,40,39,0
44,2,196797,9,13,2,10,5,2,0,0,0,36,39,1
70,0,98979,15,10,2,0,0,2,1,0,0,20,39,1
41,6,36651,15,10,2,3,0,4,1,0,0,45,39,1
50,4,107265,11,9,2,14,0,4,1,0,0,50,39,1
43,4,287008,9,13,2,10,0,4,1,0,0,40,39,0
30,4,251411,15,10,0,1,4,4,0,0,0,40,39,0
24,0,350917,11,9,4,0,1,4,0,0,0,30,39,0
28,4,226891,15,10,4,1,4,1,0,0,0,30,0,0
41,4,237452,9,13,2,10,5,4,0,0,0,15,5,1
49,4,220618,11,9,0,1,4,2,0,0,0,37,39,0
18,7,191117,1,7,4,8,3,4,1,0,0,20,39,0
27,2,183061,11,9,4,5,3,0,1,0,0,60,39,0
35,4,285000,9,13,4,10,1,4,1,0,0,45,39,0
21,4,121889,15,10,4,12,3,2,0,0,0,20,39,0
25,4,113654,11,9,5,4,4,4,0,0,0,37,39,0
46,4,72619,15,10,2,4,5,4,0,0,0,40,39,1
35,2,123939,11,9,4,1,1,4,0,0,0,40,39,0
55,6,205296,15,10,2,12,5,4,0,0,0,50,39,0
58,4,407138,5,4,2,7,0,4,1,2936,0,50,26,0
29,4,179498,11,9,2,4,0,4,1,0,0,40,11,0
47,4,251508,11,9,0,13,1,4,0,0,0,36,39,0
67,6,286372,9,13,2,14,0,4,1,0,0,40,39,0
25,4,111675,15,10,2,12,0,4,1,0,0,43,39,0
31,4,37546,9,13,4,10,1,4,0,0,0,40,39,0
23,4,227594,11,9,4,1,1,4,0,0,0,30,39,0
24,4,381895,1,7,0,7,4,4,0,0,0,40,39,0
44,2,277533,15,10,2,11,0,4,1,0,0,40,39,1
25,4,148300,15,10,4,8,3,4,0,0,0,35,39,0
60,4,178764,11,9,2,10,0,4,1,0,0,25,39,0
38,4,76317,8,11,2,4,0,4,1,0,0,55,39,1
29,4,151382,11,9,2,14,0,4,1,0,0,60,39,0
33,7,237903,15,10,0,10,1,4,0,0,0,40,39,0
56,4,189975,15,10,2,3,0,4,1,0,1902,60,39,1
29,6,69132,14,15,0,10,1,4,1,99999,0,60,39,1
24,4,113936,9,13,4,8,1,4,1,0,0,55,39,0
42,2,228320,5,4,0,8,1,4,1,0,0,40,39,0
38,4,179488,7,12,0,3,1,4,1,0,0,40,39,0
37,4,103408,11,9,4,5,1,2,1,0,0,40,39,0
49,4,116789,11,9,2,5,0,4,1,0,0,40,39,0
40,7,182460,12,14,2,10,5,1,0,0,0,38,3,1
39,4,120985,11,9,0,8,3,4,1,0,0,40,39,0
21,4,314165,15,10,4,12,3,4,1,0,0,40,4,0
29,7,309620,12,14,2,10,0,1,1,0,0,20,36,0
25,6,21472,15,10,4,8,1,4,0,0,0,22,39,0
47,4,275095,15,10,0,7,1,4,0,0,0,40,39,0
58,4,205410,11,9,2,7,0,4,1,0,0,40,39,0
20,4,94364,15,10,4,10,1,3,0,0,0,20,39,0
46,6,28281,9,13,2,5,0,4,1,0,0,40,39,1
57,4,186202,11,9,2,3,0,4,1,0,0,40,39,0
32,2,177566,15,10,3,10,1,4,1,0,0,50,11,0
45,4,123283,11,9,5,7,4,2,0,0,0,15,39,0
25,0,196627,1,7,4,0,3,4,1,0,0,40,39,0
23,7,209744,11,9,4,1,1,4,1,0,0,38,39,0
32,4,198660,15,10,2,3,0,4,1,0,0,40,39,0
30,6,173792,15,10,5,10,4,2,0,0,0,40,39,0
42,4,135056,15,10,2,1,5,4,0,0,0,40,39,0
43,4,129573,11,9,4,12,1,2,0,0,0,44,39,0
39,4,48063,2,8,2,6,0,4,1,0,0,32,39,0
36,4,196123,12,14,2,10,0,4,1,0,0,43,39,1
36,0,128640,15,10,2,0,5,4,0,0,0,25,39,0
43,7,114508,11,9,0,4,4,4,0,0,0,40,39,0
19,0,233779,15,10,4,0,3,4,1,0,0,60,39,0
28,4,149769,11,9,4,7,1,1,1,0,0,40,1,0
28,4,53063,9,13,2,4,0,4,1,0,0,45,39,0
21,4,216672,11,9,2,3,0,4,1,0,0,40,39,0
37,4,60313,11,9,4,3,4,4,1,0,0,40,39,0
19,4,375077,11,9,4,12,3,4,1,0,0,50,39,0
31,4,359249,8,11,4,11,3,2,1,0,0,40,39,0
30,2,31171,15,10,4,3,1,4,1,0,1590,40,39,0
78,0,165694,12,14,6,0,1,4,0,0,0,15,39,0
56,4,225927,6,5,2,3,0,4,1,2580,0,40,39,0
26,4,235520,9,13,2,1,0,4,1,0,0,40,39,1
43,4,282069,15,10,0,3,4,4,1,0,0,42,39,0
33,5,117963,7,12,2,4,0,4,1,0,1887,60,39,1
37,4,319831,11,9,2,14,0,4,1,0,0,55,39,1
42,7,39239,12,14,4,10,1,4,1,0,0,70,39,0
46,5,168211,15,10,2,3,0,4,1,5013,0,60,39,0
32,4,194740,9,13,2,12,0,4,1,0,1902,40,39,1
32,4,192565,1,7,2,4,0,4,1,0,0,55,39,0
38,4,190174,15,10,2,1,5,4,0,0,0,30,39,0
68,4,99491,15,10,6,8,1,4,0,0,0,20,39,0
47,4,201595,11,9,4,1,4,4,1,0,0,40,39,0
40,4,226505,11,9,2,1,5,4,0,0,0,46,39,1
39,5,170174,11,9,2,4,0,4,1,0,0,60,39,1
49,4,169818,11,9,2,8,5,2,0,0,0,40,39,1
53,4,337195,7,12,2,4,0,4,1,0,0,45,39,1
49,1,175428,15,10,2,1,0,4,1,0,0,40,39,1
47,6,333052,9,13,0,4,1,4,0,0,0,5,39,0
46,4,411595,4,3,6,7,4,4,0,0,0,40,26,0
48,0,142719,11,9,2,0,0,4,1,0,0,48,39,1
51,4,128143,15,10,2,3,0,4,1,0,0,40,39,1
44,2,193144,11,9,0,1,4,4,0,0,0,35,39,0
32,5,275094,9,13,2,12,0,4,1,7688,0,55,26,1
26,4,236242,14,15,4,10,1,4,0,0,0,30,39,0
41,5,495061,10,16,2,10,0,4,1,99999,0,70,39,1
67,5,325373,5,4,2,3,0,4,1,0,0,48,39,0
22,0,34506,15,10,5,0,4,4,0,0,0,25,39,0
31,4,407930,5,4,2,6,0,4,1,0,0,40,39,0
44,4,39581,9,13,5,13,4,2,0,0,0,40,39,0
59,4,153484,9,13,2,3,0,4,1,15024,0,50,39,1
54,4,179291,15,10,2,10,0,2,1,0,0,56,14,1
32,4,261319,15,10,2,3,0,4,1,0,0,50,39,1
56,7,466498,8,11,2,3,0,2,1,0,0,60,39,1
